Well,Sample ID,Time (Minutes),RFUs,Gain Setting,Chromatic Settings,Expression Product,Amplicon DNA Template,Energy Solution,Reaction Type,Replicate,System,Reaction Temperature (°C),Performed by,Instrument,Experiment #,lysate_aspirate_height_init,lysate_aspirate_height_inc,substrates_aspirate_height_init,substrates_aspirate_height_inc,wax_dispense_volume,wax_dispense_height,wax_new_tip,wax_touch_tip,wax_air_gap,wax_disposal_volume,Assay Date
G19,Sample X19,166,17998,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,166,29577,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G03,Sample X11,168,15046,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,1,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G05,Sample X12,168,16459,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,2,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G07,Sample X13,168,16066,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,3,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G09,Sample X14,168,14956,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,4,AP_ES_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G11,Sample X15,168,15614,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,5,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G13,Sample X16,168,15830,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,6,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G15,Sample X17,168,15786,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,7,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G17,Sample X18,168,20800,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,8,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G19,Sample X19,168,17397,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,168,29133,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G03,Sample X11,170,15165,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,1,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G05,Sample X12,170,16211,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,2,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G07,Sample X13,170,16181,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,3,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G09,Sample X14,170,15362,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,4,AP_ES_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G11,Sample X15,170,15313,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,5,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G13,Sample X16,170,15542,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,6,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G15,Sample X17,170,15696,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,7,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G17,Sample X18,170,20841,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,8,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G19,Sample X19,170,17686,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,170,29632,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G03,Sample X11,172,15497,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,1,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G05,Sample X12,172,16065,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,2,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G07,Sample X13,172,15921,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,3,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G09,Sample X14,172,14920,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,4,AP_ES_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G11,Sample X15,172,15054,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,5,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G13,Sample X16,172,15774,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,6,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G15,Sample X17,172,16067,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,7,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G17,Sample X18,172,20484,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,8,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G19,Sample X19,172,17608,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,172,29422,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G03,Sample X11,174,15476,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,1,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G05,Sample X12,174,16328,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,2,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G07,Sample X13,174,16245,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,3,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G09,Sample X14,174,15115,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,4,AP_ES_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G11,Sample X15,174,15013,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,5,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G13,Sample X16,174,15982,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,6,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G15,Sample X17,174,16080,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,7,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G17,Sample X18,174,20743,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,8,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G19,Sample X19,174,18029,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,174,29115,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G03,Sample X11,176,15483,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,1,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G05,Sample X12,176,15956,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,2,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G07,Sample X13,176,15888,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,3,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G09,Sample X14,176,15089,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,4,AP_ES_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G11,Sample X15,176,15058,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,5,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G13,Sample X16,176,16405,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,6,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G15,Sample X17,176,16019,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,7,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G17,Sample X18,176,20706,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,8,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G19,Sample X19,176,17594,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,176,29264,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G03,Sample X11,178,15291,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,1,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G05,Sample X12,178,16099,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,2,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G07,Sample X13,178,16065,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,3,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G09,Sample X14,178,14914,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,4,AP_ES_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G11,Sample X15,178,15290,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,5,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G13,Sample X16,178,16417,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,6,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G15,Sample X17,178,15850,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,7,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G17,Sample X18,178,20611,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,8,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G19,Sample X19,178,17758,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,178,29168,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G03,Sample X11,180,14983,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,1,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G05,Sample X12,180,15904,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,2,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G07,Sample X13,180,16223,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,3,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G09,Sample X14,180,14824,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,4,AP_ES_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G11,Sample X15,180,15476,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,5,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G13,Sample X16,180,15849,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,6,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G15,Sample X17,180,15755,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,7,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G17,Sample X18,180,20955,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,8,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G19,Sample X19,180,17933,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,180,28847,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G03,Sample X11,182,15363,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,1,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G05,Sample X12,182,16374,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,2,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G07,Sample X13,182,15979,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,3,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G09,Sample X14,182,14948,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,4,AP_ES_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G11,Sample X15,182,15368,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,5,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G13,Sample X16,182,15831,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,6,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G15,Sample X17,182,15780,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,7,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G17,Sample X18,182,20702,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,8,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G19,Sample X19,182,17714,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,182,29722,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G03,Sample X11,184,15162,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,1,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G05,Sample X12,184,15743,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,2,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G07,Sample X13,184,15979,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,3,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G09,Sample X14,184,14800,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,4,AP_ES_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G11,Sample X15,184,15455,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,5,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G13,Sample X16,184,16041,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,6,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G15,Sample X17,184,15763,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,7,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G17,Sample X18,184,21001,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,8,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G19,Sample X19,184,17799,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,184,29543,2500,635_680_4,Malachite Green,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G03,Sample X11,0,85,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,1,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G05,Sample X12,0,84,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,2,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G07,Sample X13,0,86,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,3,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G09,Sample X14,0,83,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,4,AP_ES_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G11,Sample X15,0,87,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,5,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G13,Sample X16,0,82,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,6,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G15,Sample X17,0,81,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,7,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G17,Sample X18,0,86,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,8,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G19,Sample X19,0,87,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,0,119,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G03,Sample X11,2,85,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,1,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G05,Sample X12,2,81,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,2,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G07,Sample X13,2,86,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,3,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G09,Sample X14,2,86,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,4,AP_ES_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G11,Sample X15,2,87,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,5,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G13,Sample X16,2,81,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,6,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G15,Sample X17,2,80,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,7,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G17,Sample X18,2,86,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,8,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G19,Sample X19,2,87,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,9,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
G21,Sample X20,2,115,800,485_520_1,GFP,s70_deGFP_MGA,AP_ES_003,TXTL,10,AP_Lysate_003,37,AP & MJS,BMG POLARstar Omega,3,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
